,IsLeftObstacle,IsLeftLeftObstacle,IsForwardObstacle,IsForwardForwardObstacle,IsRightObstacle,IsRightRightObstacle,AngleWithFood,Direction,Decision
14290,False,False,False,False,False,True,-0.5,-1,1
14291,False,True,False,False,False,False,1.0,1,0
14292,False,False,False,False,False,True,-0.46477671252272273,-1,1
14293,False,True,False,False,False,False,-0.9604165758394345,1,0
14294,False,False,False,False,False,True,-0.42202086962263075,1,0
14295,False,False,False,False,True,True,0.06960448727306395,1,-1
14296,False,False,False,False,False,False,-0.33779174418853075,1,0
14297,False,False,False,False,False,True,0.15830910343469434,-1,0
14298,False,True,False,False,False,False,-0.3347506594614321,1,0
14299,False,False,False,False,False,True,0.16141446721709526,1,1
14300,False,False,False,False,True,True,0.6545783132458515,-1,0
14301,False,True,False,False,False,False,0.15100617269709565,-1,0
14302,True,True,False,False,False,False,-0.3422610032145389,1,0
14303,False,False,False,False,False,True,0.15421411445033348,-1,0
14304,False,True,False,False,False,False,-0.33929763424859105,0,0
14305,False,False,False,False,False,False,-0.3329523176563198,-1,1
14306,False,True,False,False,False,False,-0.8292472905448884,-1,1
14307,True,True,False,False,False,False,0.6643213260070074,-1,-1
14308,False,False,False,False,False,False,0.8279791303773694,-1,0
14309,False,True,False,False,False,False,0.30559988778578523,0,0
14310,False,False,False,False,False,False,0.28522328747727727,0,0
14311,False,False,False,False,False,False,0.2667377083565741,0,0
14312,False,False,False,False,False,False,0.25,-1,0
14313,False,True,False,False,False,False,-0.2348538278116319,0,0
14314,False,False,False,False,False,False,-0.22114206162369554,1,0
14315,False,False,False,False,False,True,0.263830849566662,-1,0
14316,False,True,False,False,False,False,-0.22353532394041012,1,0
14317,False,False,False,False,False,True,0.2627256113479918,0,0
14318,False,False,False,False,False,False,0.25,0,0
14319,False,False,False,False,False,False,0.23821613112965861,1,1
14320,False,False,False,False,False,True,0.7255627480278026,1,1
14321,False,False,False,False,True,True,-0.7627256113479918,1,-1
14322,False,False,False,False,False,False,-0.75,-1,1
14323,False,True,False,False,False,False,0.7425987785896131,-1,0
14324,True,True,False,False,False,False,0.2355413210972233,0,0
14325,False,False,False,False,False,False,0.2288106953650536,0,0
14326,False,False,False,False,False,False,0.2223903292882761,1,1
14327,False,False,False,False,False,True,0.7147767125227228,0,1
14328,False,False,False,False,False,False,0.7068601887865259,0,1
14329,False,False,False,False,False,False,0.6986327069690931,0,1
14330,False,False,False,False,False,False,0.6900872340690968,0,1
14331,False,False,False,False,False,False,0.6812180170621824,0,1
14332,False,False,False,False,False,False,0.6720208696226306,1,1
14333,False,False,False,False,False,True,-0.8221923155106472,1,0
14334,False,False,False,False,True,True,-0.3128329581890012,0,0
14335,False,False,False,False,False,False,-0.3038265920020378,-1,1
14336,False,True,False,False,False,False,-0.7973931422774897,1,0
14337,False,False,False,False,False,True,-0.2886275414898551,0,0
14338,False,False,False,False,False,False,-0.2802240668389195,0,0
14339,False,False,False,False,False,False,-0.272171739435721,-1,1
14340,False,True,False,False,False,False,-0.7651461721883681,-1,1
14341,True,True,False,False,False,False,0.7267504659715645,1,1
14342,False,False,False,False,False,True,-0.7659022512561764,1,0
14343,False,False,False,False,True,True,-0.25776211681831324,-1,1
14344,False,True,False,False,False,False,-0.75,0,1
14345,False,False,False,False,False,False,-0.74183999603119,1,0
14346,False,False,False,False,False,True,-0.2340977487438236,1,0
14347,False,False,False,False,True,True,0.25776211681831324,1,-1
14348,False,False,False,False,False,False,0.5,0,0
14349,False,False,False,False,False,False,0.47114206162369554,0,0
14350,False,False,False,False,False,False,0.44275085295129984,-1,0
14351,False,True,False,False,False,False,-0.05256845671125343,0,0
14352,False,False,False,False,False,False,-0.04858979034752894,0,0
14353,False,False,False,False,False,False,-0.045167235300866554,-1,1
14354,False,True,False,False,False,False,-0.5226978709998604,-1,1
14355,True,True,False,False,False,False,0.9755627480278026,-1,-1
14356,False,False,False,False,False,False,-0.30559988778578523,-1,1
14357,False,True,False,False,False,False,-0.797864712134245,0,1
14358,False,False,False,False,False,False,-0.7895834241605656,0,1
14359,False,False,False,False,False,False,-0.7807085563980899,-1,1
14360,False,True,False,False,False,False,0.7078075368411587,-1,0
14361,True,True,False,False,False,False,0.19909807196821272,0,0
14362,False,False,False,False,False,False,0.1910019151324715,1,1
14363,False,False,False,False,False,True,0.6793091350809868,1,1
14364,False,False,False,False,True,True,-0.8128329581890013,-1,1
14365,False,True,False,False,False,False,0.6746086978602139,0,1
14366,False,False,False,False,False,False,0.6614144672170952,0,1
14367,False,False,False,False,False,False,0.6475836176504333,-1,0
14368,False,True,False,False,False,False,0.1408120885663705,-1,0
14369,True,True,False,False,False,False,-0.34578588554966655,-1,-1
14370,False,False,False,False,False,False,0.5,0,0
14371,False,False,False,False,False,False,0.48939359759446455,1,1
14372,False,False,False,False,False,True,0.989028144383989,1,1
14373,False,False,False,False,True,True,-0.5,-1,1
14374,False,True,False,False,False,False,1.0,0,1
14375,False,False,False,False,False,False,1.0,1,0
14376,False,False,False,False,False,True,-0.48821613112965856,1,0
14377,False,False,False,False,True,True,0.011363380493817932,0,0
14378,False,False,False,False,False,False,0.010971855616010981,0,0
14379,False,False,False,False,False,False,0.010606402405535426,-1,0
14380,False,True,False,False,False,False,-0.4788106953650536,1,0
14381,False,False,False,False,False,True,0.020507699924729308,0,0
14382,False,False,False,False,False,False,0.01986852430554084,1,1
14383,False,False,False,False,False,True,0.5099439478235893,1,1
14384,False,False,False,False,True,True,-0.9897354985222522,1,-1
14385,False,False,False,False,False,False,-0.05828598340184222,-1,1
14386,False,True,False,False,False,False,-0.5468164945637816,1,0
14387,False,False,False,False,False,True,-0.045167235300866554,0,0
14388,False,False,False,False,False,False,-0.043629518344323444,0,0
14389,False,False,False,False,False,False,-0.04219246315884136,1,0
14390,False,False,False,False,False,True,0.4474315432887466,0,0
14391,False,False,False,False,False,False,0.43716704181099886,-1,0
14392,False,True,False,False,False,False,-0.0608559035744352,0,0
14393,False,False,False,False,False,False,-0.05899808486752853,1,0
14394,False,False,False,False,False,True,0.43144951512041,0,0
14395,False,False,False,False,False,False,0.42202086962263075,-1,0
14396,False,True,False,False,False,False,-0.07570552699939745,0,0
14397,False,False,False,False,False,False,-0.07355844397326225,1,0
14398,False,False,False,False,False,True,0.41763066683135747,-1,0
14399,False,True,False,False,False,False,-0.08011540626394992,1,0
14400,False,False,False,False,False,True,0.4114144672170953,0,0
14401,False,False,False,False,False,False,0.40307117542621,0,0
14402,False,False,False,False,False,False,0.39486308657749314,0,0
14403,False,False,False,False,False,False,0.38679758214535337,-1,0
14404,False,True,False,False,False,False,-0.1103067464962281,1,0
14405,False,False,False,False,False,True,0.381941636071482,-1,0
14406,False,True,False,False,False,False,-0.11514199369755855,0,0
14407,False,False,False,False,False,False,-0.112360330173156,0,0
14408,False,False,False,False,False,False,-0.10970464780792288,-1,1
14409,False,True,False,False,False,False,-0.6024163823495667,1,0
14410,False,False,False,False,False,True,-0.10002312003285212,-1,1
14411,False,True,False,False,False,False,-0.5927735790777424,-1,1
14412,True,True,False,False,False,False,0.9049848390608202,0,1
14413,False,False,False,False,False,False,0.9026357312570952,1,1
14414,False,False,False,False,False,True,-0.589690771001575,0,1
14415,False,False,False,False,False,False,-0.5819086824248375,0,1
14416,False,False,False,False,False,False,-0.5740251736771711,-1,1
14417,False,True,False,False,False,False,0.9240482937100232,0,1
14418,False,False,False,False,False,False,0.9220208696226306,0,1
14419,False,False,False,False,False,False,0.9198845937360501,0,1
14420,False,False,False,False,False,False,0.9176306668313575,0,1
14421,False,False,False,False,False,False,0.915249340538568,0,1
14422,False,False,False,False,False,False,0.9127297898388014,0,1
14423,False,False,False,False,False,False,0.9100599652387392,1,1
14424,False,False,False,False,False,True,-0.5803905227781438,-1,1
14425,False,True,False,False,False,False,0.9170476823436803,0,1
14426,False,False,False,False,False,False,0.9143213260070074,0,1
14427,False,False,False,False,False,False,0.9114144672170952,-1,0
14428,False,True,False,False,False,False,0.40100617269709565,0,0
14429,False,False,False,False,False,False,0.3908120885663705,1,1
14430,False,False,False,False,False,True,0.8870936842796503,0,1
14431,False,False,False,False,False,False,0.8831249387476566,0,1
14432,False,False,False,False,False,False,0.8788810584091566,0,1
14433,False,False,False,False,False,False,0.8743340836219977,0,1
14434,False,False,False,False,False,False,0.8694524129113773,-1,0
14435,False,True,False,False,False,False,0.3580001934898677,0,0
14436,False,False,False,False,False,False,0.34692882457379004,-1,0
14437,False,True,False,False,False,False,-0.14758361765043326,0,0
14438,False,False,False,False,False,False,-0.1424500323572516,1,0
14439,False,False,False,False,False,True,0.3473642687429048,1,1
14440,False,False,False,False,True,True,0.8419837298646481,0,1
14441,False,False,False,False,False,False,0.8362450610930792,0,1
14442,False,False,False,False,False,False,0.83011540626395,1,1
14443,False,False,False,False,False,True,-0.6589469981442512,-1,1
14444,False,True,False,False,False,False,0.834750659461432,1,1
14445,False,False,False,False,False,True,-0.6535887520207705,0,1
14446,False,False,False,False,False,False,-0.641463028121509,-1,1
14447,False,True,False,False,False,False,0.8524163823495667,-1,0
14448,True,True,False,False,False,False,0.33994003476126083,-1,-1
14449,False,False,False,False,False,False,-0.17930913508098684,1,0
14450,False,False,False,False,False,True,0.30899808486752856,0,0
14451,False,False,False,False,False,False,0.2978647121342451,-1,0
14452,False,True,False,True,False,False,-0.19440011221421477,1,0
14453,False,False,False,False,False,True,0.2951672353008666,-1,0
14454,False,True,True,False,False,False,-0.19743154328874657,0,-1
14455,False,False,False,False,False,False,0.0628329581890012,1,1
14456,False,False,False,False,False,True,0.550501538449013,1,1
14457,False,False,False,False,True,True,-0.9474315432887466,1,-1
14458,False,False,False,False,False,False,0.19048264987338312,1,1
14459,False,False,False,False,False,True,0.6803955127269361,-1,0
14460,False,True,False,False,False,False,0.17404829371002317,-1,0
14461,True,True,False,False,False,False,-0.31604810022015545,-1,-1
14462,False,False,False,False,False,False,-0.3187819829378176,0,0
14463,False,False,False,False,False,False,-0.30991276593090333,1,0
14464,False,False,False,False,False,True,0.18432506477440413,0,0
14465,False,False,False,False,False,False,0.17886518852618474,0,0
14466,False,False,False,False,False,False,0.17368739830209687,1,1
14467,False,False,False,False,False,True,0.665249340538568,1,1
14468,False,False,False,False,True,True,-0.8297185113497063,0,1
14469,False,False,False,False,False,False,-0.8244027652986173,0,1
14470,False,False,False,False,False,False,-0.8187819829378177,1,0
14471,False,False,False,False,False,True,-0.30991276593090333,0,0
14472,False,False,False,False,False,False,-0.301367293030907,0,0
14473,False,False,False,False,False,False,-0.2931398112134741,-1,1
14474,False,True,False,False,False,False,-0.7868473034174359,-1,1
14475,True,True,False,False,False,False,0.7048327646991335,0,1
14476,False,False,False,False,False,False,0.6961734079979622,0,1
14477,False,False,False,False,False,False,0.6871670418109987,1,1
14478,False,False,False,False,False,True,-0.8065306157946844,0,1
14479,False,False,False,False,False,False,-0.7998479256383133,0,1
14480,False,False,False,False,False,False,-0.792755842900092,0,1
14481,False,False,False,False,False,False,-0.7852232874772773,1,0
14482,False,False,False,False,False,True,-0.27575257459390357,1,0
14483,False,False,False,False,True,True,0.2166166335694749,1,-1
14484,False,False,False,False,False,False,0.1917140165981578,0,0
14485,False,False,False,True,False,False,0.1871670418109988,1,1
14486,False,False,False,False,False,True,0.6803955127269361,0,1
14487,False,False,False,False,False,False,0.6734355709130354,0,1
14488,False,False,False,False,False,False,0.66628617689171,-1,0
14489,False,True,True,True,False,False,0.1622082558114693,1,1
14490,True,True,False,False,False,True,0.6549848390608202,-1,-1
14491,False,False,False,False,False,False,0.3919998065101323,0,0
14492,False,False,False,False,False,False,0.3837527680837713,1,1
14493,False,False,False,False,False,True,0.8805475870886228,1,1
14494,False,False,False,False,True,True,-0.6110172584549999,1,-1
14495,False,False,False,False,False,False,0.11290631572034969,1,1
14496,False,False,False,False,False,True,0.6024163823495667,0,1
14497,False,False,False,False,False,False,0.5916908965653057,-1,0
14498,False,True,False,False,False,False,0.08858553278290476,0,0
14499,False,False,False,False,False,False,0.08567867399299262,0,0
14500,False,False,False,False,False,False,0.08295231765631973,0,0
14501,False,False,False,False,False,False,0.08039052277814382,-1,0
